mean_ndvi,mean_ndbi,mean_ndwi,mean_emissivity,mean_albedo
0.0676311517793933,-0.0012271101780037,-0.0930469156069057,0.9864986185383278,0.1890253112490359
0.1710143912897356,-0.0178409942889699,-0.1895490606284907,0.9870955316286186,0.1980702866812141
0.0900843596499811,-0.0013762903387944,-0.1130420035405295,0.986608006749388,0.1772498638700372
0.1727440963829994,-0.0069907827499936,-0.1949328104047175,0.9871019298571008,0.2290328343308479
0.0636131827646105,0.0009637790522604752,-0.0895322825277568,0.986480370008591,0.1790788034162859
0.2143448663933412,-0.0897399072628659,-0.2185392346920076,0.9874239455002864,0.1799647572149518
0.3120678389681858,-0.1209429657261766,-0.2937447279507475,0.9882646269341644,0.1664424159143445
0.2048226196960328,-0.0274225837511254,-0.2174926800716766,0.9873517071544182,0.2020391719609862
0.1356722285819355,-0.0376856232767958,-0.1515157280651554,0.9868688370686234,0.2624633484383669
0.2383813563268073,-0.0982088058702711,-0.2392010509265979,0.9876052367840696,0.1834159876284648
0.0996488198277743,0.039851577620544,-0.12314409397229,0.9866829814179036,0.2336458196610304
0.074038974925559,0.0060546667386634,-0.0934839320989753,0.9865286437749794,0.153475896438451
0.1735090905070809,-0.001612948292004,-0.1884649917244805,0.987115435836832,0.1955886775887096
0.079159737938784,0.049986400571437,-0.1098878814351568,0.9865529111859797,0.1781695623106158
0.1411703216316921,-0.0429016423261958,-0.1437707091476395,0.9869073500492458,0.1272246701971187
0.1659899688779709,-0.0452437652506825,-0.1776108234167022,0.9870837101952248,0.1846322276123992
0.1287126185695641,-0.0346989848101786,-0.1443330703288657,0.9868477454848352,0.1811159094745232
0.2455803753214552,-0.0978689624206795,-0.2452354709185211,0.987658985354209,0.1750392197154381
0.1596450291287064,-0.0599186497006138,-0.1658635703486441,0.9870251047271892,0.16680227865
0.2289286942573604,-0.1100566109548241,-0.2238074870069761,0.9875243661277509,0.1656576471581622
0.2347478449862113,-0.0925928079839881,-0.233327091493185,0.987570081488958,0.1635015997896836
0.2184378281714732,-0.1031121027377353,-0.2127426815977868,0.9874398692126064,0.159174560352595
0.1253879181183731,0.0077734439282533,-0.1389561887441414,0.986816741655832,0.1707992567799368
0.2382164265004344,-0.1036734611053053,-0.2337573939149204,0.9875950121032416,0.1624254645171715
0.1776237333009174,-0.0565802582454916,-0.1835954555490782,0.9871861027880956,0.1795590238243626
0.1485923829577428,0.0054696367695192,-0.1732841411575568,0.9869601528867568,0.2082879538121858
0.1534562810434304,-0.0146845317968858,-0.1769540791926637,0.9869928477543616,0.1994382187805466
0.1692375998212188,-0.0122318086373094,-0.1896050394633783,0.9870977247982134,0.2232202843409119
0.1819249141124322,-0.0815505635073345,-0.184250956416471,0.987216177622913,0.143775446519573
0.1320513395162486,-0.0320427411437713,-0.1497073401827905,0.9868579419174436,0.1818757814180233
0.0639043472568766,-0.0005926028302752889,-0.0872061401924067,0.9864816279780264,0.1789413109649433
0.1676627633831443,-0.0395976257624696,-0.1771551631041577,0.98708644617444,0.1875790897292701
0.1523660376670651,0.0256659866408926,-0.172757292566511,0.9869759452280876,0.2256563042561226
0.2294770869997433,-0.0911773772987373,-0.2252377078603386,0.9875479627353476,0.1749694681760112
0.1701689278473652,-0.0199987350976607,-0.1846968556834679,0.9870989073486166,0.1927249743621167
0.2720760476380445,-0.1094086092434176,-0.2621109073191456,0.9878963854598394,0.1657893379597609
